Tip;secao;Data;Loja;Valores
PERDA;ALIMENTOS SALGADO;31/10/2016;T7;-175,24
PERDA;AUTOS;31/10/2016;T7;0
PERDA;BASICO;31/10/2016;T7;-60,86
PERDA;BEBIDAS DEST E VINHO;31/10/2016;T7;-22,63
PERDA;BEBIDAS REFRIGERADAS;31/10/2016;T7;-6,03
PERDA;FRIOS;31/10/2016;T7;-181,19
PERDA;FRIOS ACHOCOLATADOS;31/10/2016;T7;0
PERDA;FRIOS CONGELADOS;31/10/2016;T7;-1306,36
PERDA;FRIOS LATICINIOS;31/10/2016;T7;0
PERDA;HIGIENE;31/10/2016;T7;-65,16
PERDA;HORT FRUT;31/10/2016;T7;-27533,39
PERDA;LEITE;31/10/2016;T7;-3,27
PERDA;LIMPEZA DOMESTICA;31/10/2016;T7;-126,14
PERDA;OVOS;31/10/2016;T7;-766,84
PERDA;PADARIA INDUSTRIAL;31/10/2016;T7;0
PERDA;PADARIA PROPRIA;31/10/2016;T7;-5729,51
PERDA;PAPEL HIGIENICO;31/10/2016;T7;0
PERDA;PAPELARIA;31/10/2016;T7;-7,43
PERDA;PEIXES RESFRIADOS;31/10/2016;T7;-7070,18
PERDA;PET SHOP;31/10/2016;T7;0
PERDA;UTILIDADES DOMESTICA;31/10/2016;T7;-17,08
PERDA;VESTUARIO;31/10/2016;T7;0
PERDA;GERAL;31/10/2016;T7;-43384,37
PERDA;AÇOUGUE;31/10/2016;CAMPINAS;-1980,91
PERDA;ALHO;31/10/2016;CAMPINAS;-114,96
PERDA;ALIMENTOS DOCE;31/10/2016;CAMPINAS;-217,47
PERDA;ALIMENTOS SALGADO;31/10/2016;CAMPINAS;-107,82
PERDA;AUTOS;31/10/2016;CAMPINAS;0
PERDA;BASICO;31/10/2016;CAMPINAS;-144,77
PERDA;BEBIDAS DEST E VINHO;31/10/2016;CAMPINAS;-1,96
PERDA;BEBIDAS REFRIGERADAS;31/10/2016;CAMPINAS;-81,98
PERDA;FRIOS;31/10/2016;CAMPINAS;-228,48
PERDA;FRIOS ACHOCOLATADOS;31/10/2016;CAMPINAS;-2,72
PERDA;FRIOS CONGELADOS;31/10/2016;CAMPINAS;-2308,78
PERDA;FRIOS LATICINIOS;31/10/2016;CAMPINAS;-5,21
PERDA;HIGIENE;31/10/2016;CAMPINAS;-317,82
PERDA;HORT FRUT;31/10/2016;CAMPINAS;-28315,82
PERDA;LEITE;31/10/2016;CAMPINAS;-3,27
PERDA;LIMPEZA DOMESTICA;31/10/2016;CAMPINAS;-89,11
PERDA;OVOS;31/10/2016;CAMPINAS;-2316,24
PERDA;PADARIA INDUSTRIAL;31/10/2016;CAMPINAS;-1,27
PERDA;PADARIA PROPRIA;31/10/2016;CAMPINAS;-6094,83
PERDA;PAPEL HIGIENICO;31/10/2016;CAMPINAS;0
PERDA;PAPELARIA;31/10/2016;CAMPINAS;-7,57
PERDA;PEIXES RESFRIADOS;31/10/2016;CAMPINAS;-1473,68
PERDA;PET SHOP;31/10/2016;CAMPINAS;0
PERDA;UTILIDADES DOMESTICA;31/10/2016;CAMPINAS;-95,51
PERDA;VESTUARIO;31/10/2016;CAMPINAS;-216,47
PERDA;GERAL;31/10/2016;CAMPINAS;-44126,65
PERDA;AÇOUGUE;31/10/2016;PAPILLON;
PERDA;ALHO;31/10/2016;PAPILLON;
PERDA;ALIMENTOS DOCE;31/10/2016;PAPILLON;
PERDA;ALIMENTOS SALGADO;31/10/2016;PAPILLON;
PERDA;AUTOS;31/10/2016;PAPILLON;
PERDA;BASICO;31/10/2016;PAPILLON;
PERDA;BEBIDAS DEST E VINHO;31/10/2016;PAPILLON;
PERDA;BEBIDAS REFRIGERADAS;31/10/2016;PAPILLON;
PERDA;FRIOS;31/10/2016;PAPILLON;
PERDA;FRIOS ACHOCOLATADOS;31/10/2016;PAPILLON;
PERDA;FRIOS CONGELADOS;31/10/2016;PAPILLON;
PERDA;FRIOS LATICINIOS;31/10/2016;PAPILLON;
PERDA;HIGIENE;31/10/2016;PAPILLON;
PERDA;HORT FRUT;31/10/2016;PAPILLON;
PERDA;LEITE;31/10/2016;PAPILLON;
PERDA;LIMPEZA DOMESTICA;31/10/2016;PAPILLON;
PERDA;OVOS;31/10/2016;PAPILLON;
PERDA;PADARIA INDUSTRIAL;31/10/2016;PAPILLON;
PERDA;PADARIA PROPRIA;31/10/2016;PAPILLON;
PERDA;PAPEL HIGIENICO;31/10/2016;PAPILLON;
PERDA;PAPELARIA;31/10/2016;PAPILLON;
PERDA;PEIXES RESFRIADOS;31/10/2016;PAPILLON;
PERDA;PET SHOP;31/10/2016;PAPILLON;
PERDA;UTILIDADES DOMESTICA;31/10/2016;PAPILLON;
PERDA;VESTUARIO;31/10/2016;PAPILLON;
PERDA;GERAL;31/10/2016;PAPILLON;
PERDA;AÇOUGUE;31/10/2016;PORTAL;
PERDA;ALHO;31/10/2016;PORTAL;
PERDA;ALIMENTOS DOCE;31/10/2016;PORTAL;
PERDA;ALIMENTOS SALGADO;31/10/2016;PORTAL;
PERDA;AUTOS;31/10/2016;PORTAL;
PERDA;BASICO;31/10/2016;PORTAL;
PERDA;BEBIDAS DEST E VINHO;31/10/2016;PORTAL;
PERDA;BEBIDAS REFRIGERADAS;31/10/2016;PORTAL;
PERDA;FRIOS;31/10/2016;PORTAL;
PERDA;FRIOS ACHOCOLATADOS;31/10/2016;PORTAL;
PERDA;FRIOS CONGELADOS;31/10/2016;PORTAL;
PERDA;FRIOS LATICINIOS;31/10/2016;PORTAL;
PERDA;HIGIENE;31/10/2016;PORTAL;
PERDA;HORT FRUT;31/10/2016;PORTAL;
PERDA;LEITE;31/10/2016;PORTAL;
PERDA;LIMPEZA DOMESTICA;31/10/2016;PORTAL;
PERDA;OVOS;31/10/2016;PORTAL;
PERDA;PADARIA INDUSTRIAL;31/10/2016;PORTAL;
PERDA;PADARIA PROPRIA;31/10/2016;PORTAL;
PERDA;PAPEL HIGIENICO;31/10/2016;PORTAL;
PERDA;PAPELARIA;31/10/2016;PORTAL;
PERDA;PEIXES RESFRIADOS;31/10/2016;PORTAL;
PERDA;PET SHOP;31/10/2016;PORTAL;
PERDA;UTILIDADES DOMESTICA;31/10/2016;PORTAL;
PERDA;VESTUARIO;31/10/2016;PORTAL;
PERDA;GERAL;31/10/2016;PORTAL;
PERDA;AÇOUGUE;31/10/2016;GERAL;-4887,63
PERDA;ALHO;31/10/2016;GERAL;-133,77
PERDA;ALIMENTOS DOCE;31/10/2016;GERAL;-1150,86
PERDA;ALIMENTOS SALGADO;31/10/2016;GERAL;-924,83
PERDA;AUTOS;31/10/2016;GERAL;0
PERDA;BASICO;31/10/2016;GERAL;-1132,49
PERDA;BEBIDAS DEST E VINHO;31/10/2016;GERAL;-34,23
PERDA;BEBIDAS REFRIGERADAS;31/10/2016;GERAL;-489,43
PERDA;FRIOS;31/10/2016;GERAL;-910,22
PERDA;FRIOS ACHOCOLATADOS;31/10/2016;GERAL;-18,24
PERDA;FRIOS CONGELADOS;31/10/2016;GERAL;-7223,95
PERDA;FRIOS LATICINIOS;31/10/2016;GERAL;-5,21
PERDA;HIGIENE;31/10/2016;GERAL;-1914,63
PERDA;HORT FRUT;31/10/2016;GERAL;-119577,03
PERDA;LEITE;31/10/2016;GERAL;-9,94
PERDA;LIMPEZA DOMESTICA;31/10/2016;GERAL;-757,58
PERDA;OVOS;31/10/2016;GERAL;-5453,82
PERDA;PADARIA INDUSTRIAL;31/10/2016;GERAL;-14,1
PERDA;PADARIA PROPRIA;31/10/2016;GERAL;-25254,51
PERDA;PAPEL HIGIENICO;31/10/2016;GERAL;0
PERDA;PAPELARIA;31/10/2016;GERAL;-118,52
PERDA;PEIXES RESFRIADOS;31/10/2016;GERAL;-8647,15
PERDA;PET SHOP;31/10/2016;GERAL;0
PERDA;UTILIDADES DOMESTICA;31/10/2016;GERAL;-343,04
PERDA;VESTUARIO;31/10/2016;GERAL;-247,67
PERDA;GERAL;31/10/2016;GERAL;-179248,85
RENTABILIDADE;AÇOUGUE;31/10/2016;CENTRO;97563,6
RENTABILIDADE;ALHO;31/10/2016;CENTRO;20227,02
RENTABILIDADE;ALIMENTOS DOCE;31/10/2016;CENTRO;144040,51
RENTABILIDADE;ALIMENTOS SALGADO;31/10/2016;CENTRO;145658,46
RENTABILIDADE;AUTOS;31/10/2016;CENTRO;1761,7
RENTABILIDADE;BASICO;31/10/2016;CENTRO;111392,3
RENTABILIDADE;BEBIDAS DEST E VINHO;31/10/2016;CENTRO;4423,99
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/10/2016;CENTRO;69160,14
RENTABILIDADE;FRIOS;31/10/2016;CENTRO;88886,29
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/10/2016;CENTRO;2754,64
RENTABILIDADE;FRIOS CONGELADOS;31/10/2016;CENTRO;99012,02
RENTABILIDADE;FRIOS LATICINIOS;31/10/2016;CENTRO;44578,02
RENTABILIDADE;HIGIENE;31/10/2016;CENTRO;163465,97
RENTABILIDADE;HORT FRUT;31/10/2016;CENTRO;275970,16
RENTABILIDADE;LEITE;31/10/2016;CENTRO;7707,7
RENTABILIDADE;LIMPEZA DOMESTICA;31/10/2016;CENTRO;105898,87
RENTABILIDADE;OVOS;31/10/2016;CENTRO;18186,68
RENTABILIDADE;PADARIA INDUSTRIAL;31/10/2016;CENTRO;16532,11
RENTABILIDADE;PADARIA PROPRIA;31/10/2016;CENTRO;67498,82
RENTABILIDADE;PAPEL HIGIENICO;31/10/2016;CENTRO;36363,09
RENTABILIDADE;PAPELARIA;31/10/2016;CENTRO;-13,91
RENTABILIDADE;PEIXES RESFRIADOS;31/10/2016;CENTRO;12864,3
RENTABILIDADE;PET SHOP;31/10/2016;CENTRO;4663,87
RENTABILIDADE;UTILIDADES DOMESTICA;31/10/2016;CENTRO;45870,57
RENTABILIDADE;VESTUARIO;31/10/2016;CENTRO;17795,8
RENTABILIDADE;GERAL;31/10/2016;CENTRO;1602262,72
RENTABILIDADE;AÇOUGUE;31/10/2016;GARAVELO;100407,88
RENTABILIDADE;ALHO;31/10/2016;GARAVELO;32541,71
RENTABILIDADE;ALIMENTOS DOCE;31/10/2016;GARAVELO;234491,02
RENTABILIDADE;ALIMENTOS SALGADO;31/10/2016;GARAVELO;229422,5
RENTABILIDADE;AUTOS;31/10/2016;GARAVELO;3831,03
RENTABILIDADE;BASICO;31/10/2016;GARAVELO;198879,09
RENTABILIDADE;BEBIDAS DEST E VINHO;31/10/2016;GARAVELO;3491,29
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/10/2016;GARAVELO;71117,09
RENTABILIDADE;FRIOS;31/10/2016;GARAVELO;96110,76
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/10/2016;GARAVELO;4541,43
RENTABILIDADE;FRIOS CONGELADOS;31/10/2016;GARAVELO;121384,19
RENTABILIDADE;FRIOS LATICINIOS;31/10/2016;GARAVELO;48396,17
RENTABILIDADE;HIGIENE;31/10/2016;GARAVELO;236055,1
RENTABILIDADE;HORT FRUT;31/10/2016;GARAVELO;318892,3
RENTABILIDADE;LEITE;31/10/2016;GARAVELO;7250,85
RENTABILIDADE;LIMPEZA DOMESTICA;31/10/2016;GARAVELO;149483,85
RENTABILIDADE;OVOS;31/10/2016;GARAVELO;20321,81
RENTABILIDADE;PADARIA INDUSTRIAL;31/10/2016;GARAVELO;18271,93
RENTABILIDADE;PADARIA PROPRIA;31/10/2016;GARAVELO;76321,41
RENTABILIDADE;PAPEL HIGIENICO;31/10/2016;GARAVELO;59078,11
RENTABILIDADE;PAPELARIA;31/10/2016;GARAVELO;470
RENTABILIDADE;PEIXES RESFRIADOS;31/10/2016;GARAVELO;29379,58
RENTABILIDADE;PET SHOP;31/10/2016;GARAVELO;3938,14
RENTABILIDADE;UTILIDADES DOMESTICA;31/10/2016;GARAVELO;55312,97
RENTABILIDADE;VESTUARIO;31/10/2016;GARAVELO;20042,95
RENTABILIDADE;GERAL;31/10/2016;GARAVELO;2139433,16
RENTABILIDADE;AÇOUGUE;31/10/2016;T7;84949,6
RENTABILIDADE;ALHO;31/10/2016;T7;24606,76
RENTABILIDADE;ALIMENTOS DOCE;31/10/2016;T7;140200,36
RENTABILIDADE;ALIMENTOS SALGADO;31/10/2016;T7;144392,49
RENTABILIDADE;AUTOS;31/10/2016;T7;1061,16
RENTABILIDADE;BASICO;31/10/2016;T7;87666,26
RENTABILIDADE;BEBIDAS DEST E VINHO;31/10/2016;T7;5711,06
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/10/2016;T7;66593,65
RENTABILIDADE;FRIOS;31/10/2016;T7;66680,31
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/10/2016;T7;3103,54
RENTABILIDADE;FRIOS CONGELADOS;31/10/2016;T7;117573,47
RENTABILIDADE;FRIOS LATICINIOS;31/10/2016;T7;37136,42
RENTABILIDADE;HIGIENE;31/10/2016;T7;141189,04
RENTABILIDADE;HORT FRUT;31/10/2016;T7;349331,33
RENTABILIDADE;LEITE;31/10/2016;T7;11163,95
RENTABILIDADE;LIMPEZA DOMESTICA;31/10/2016;T7;112664,99
RENTABILIDADE;OVOS;31/10/2016;T7;17410,71
RENTABILIDADE;PADARIA INDUSTRIAL;31/10/2016;T7;26467,48
RENTABILIDADE;PADARIA PROPRIA;31/10/2016;T7;70511,54
RENTABILIDADE;PAPEL HIGIENICO;31/10/2016;T7;31465,17
RENTABILIDADE;PAPELARIA;31/10/2016;T7;219,47
RENTABILIDADE;PEIXES RESFRIADOS;31/10/2016;T7;2409,55
RENTABILIDADE;PET SHOP;31/10/2016;T7;5921,98
RENTABILIDADE;UTILIDADES DOMESTICA;31/10/2016;T7;40189,06
RENTABILIDADE;VESTUARIO;31/10/2016;T7;18566,33
RENTABILIDADE;GERAL;31/10/2016;T7;1607185,68
RENTABILIDADE;AÇOUGUE;31/10/2016;CAMPINAS;94478,33
RENTABILIDADE;ALHO;31/10/2016;CAMPINAS;19532,09
RENTABILIDADE;ALIMENTOS DOCE;31/10/2016;CAMPINAS;121714,39
RENTABILIDADE;ALIMENTOS SALGADO;31/10/2016;CAMPINAS;124511,39
RENTABILIDADE;AUTOS;31/10/2016;CAMPINAS;2067,71
RENTABILIDADE;BASICO;31/10/2016;CAMPINAS;77581,56
RENTABILIDADE;BEBIDAS DEST E VINHO;31/10/2016;CAMPINAS;3133,78
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/10/2016;CAMPINAS;65756,33
RENTABILIDADE;FRIOS;31/10/2016;CAMPINAS;90509,64
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/10/2016;CAMPINAS;2586,59
RENTABILIDADE;FRIOS CONGELADOS;31/10/2016;CAMPINAS;88879,93
RENTABILIDADE;FRIOS LATICINIOS;31/10/2016;CAMPINAS;35931,48
RENTABILIDADE;HIGIENE;31/10/2016;CAMPINAS;136908,32
RENTABILIDADE;HORT FRUT;31/10/2016;CAMPINAS;224056,12
RENTABILIDADE;LEITE;31/10/2016;CAMPINAS;6797,83
RENTABILIDADE;LIMPEZA DOMESTICA;31/10/2016;CAMPINAS;86816,69
RENTABILIDADE;OVOS;31/10/2016;CAMPINAS;12001,69
RENTABILIDADE;PADARIA INDUSTRIAL;31/10/2016;CAMPINAS;17228,73
RENTABILIDADE;PADARIA PROPRIA;31/10/2016;CAMPINAS;72934,89
RENTABILIDADE;PAPEL HIGIENICO;31/10/2016;CAMPINAS;29044,05
RENTABILIDADE;PAPELARIA;31/10/2016;CAMPINAS;678,33
RENTABILIDADE;PEIXES RESFRIADOS;31/10/2016;CAMPINAS;12146,14
RENTABILIDADE;PET SHOP;31/10/2016;CAMPINAS;5797,34
RENTABILIDADE;UTILIDADES DOMESTICA;31/10/2016;CAMPINAS;42519,08
RENTABILIDADE;VESTUARIO;31/10/2016;CAMPINAS;19239,73
RENTABILIDADE;GERAL;31/10/2016;CAMPINAS;1392852,16
RENTABILIDADE;AÇOUGUE;31/10/2016;PAPILLON;
RENTABILIDADE;ALHO;31/10/2016;PAPILLON;
RENTABILIDADE;ALIMENTOS DOCE;31/10/2016;PAPILLON;
RENTABILIDADE;ALIMENTOS SALGADO;31/10/2016;PAPILLON;
RENTABILIDADE;AUTOS;31/10/2016;PAPILLON;
RENTABILIDADE;BASICO;31/10/2016;PAPILLON;
RENTABILIDADE;BEBIDAS DEST E VINHO;31/10/2016;PAPILLON;
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/10/2016;PAPILLON;
RENTABILIDADE;FRIOS;31/10/2016;PAPILLON;
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/10/2016;PAPILLON;
RENTABILIDADE;FRIOS CONGELADOS;31/10/2016;PAPILLON;
RENTABILIDADE;FRIOS LATICINIOS;31/10/2016;PAPILLON;
RENTABILIDADE;HIGIENE;31/10/2016;PAPILLON;
RENTABILIDADE;HORT FRUT;31/10/2016;PAPILLON;
RENTABILIDADE;LEITE;31/10/2016;PAPILLON;
RENTABILIDADE;LIMPEZA DOMESTICA;31/10/2016;PAPILLON;
RENTABILIDADE;OVOS;31/10/2016;PAPILLON;
RENTABILIDADE;PADARIA INDUSTRIAL;31/10/2016;PAPILLON;
RENTABILIDADE;PADARIA PROPRIA;31/10/2016;PAPILLON;
RENTABILIDADE;PAPEL HIGIENICO;31/10/2016;PAPILLON;
RENTABILIDADE;PAPELARIA;31/10/2016;PAPILLON;
RENTABILIDADE;PEIXES RESFRIADOS;31/10/2016;PAPILLON;
RENTABILIDADE;PET SHOP;31/10/2016;PAPILLON;
RENTABILIDADE;UTILIDADES DOMESTICA;31/10/2016;PAPILLON;
RENTABILIDADE;VESTUARIO;31/10/2016;PAPILLON;
RENTABILIDADE;GERAL;31/10/2016;PAPILLON;
RENTABILIDADE;AÇOUGUE;31/10/2016;PORTAL;
RENTABILIDADE;ALHO;31/10/2016;PORTAL;
RENTABILIDADE;ALIMENTOS DOCE;31/10/2016;PORTAL;
RENTABILIDADE;ALIMENTOS SALGADO;31/10/2016;PORTAL;
RENTABILIDADE;AUTOS;31/10/2016;PORTAL;
RENTABILIDADE;BASICO;31/10/2016;PORTAL;
RENTABILIDADE;BEBIDAS DEST E VINHO;31/10/2016;PORTAL;
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/10/2016;PORTAL;
RENTABILIDADE;FRIOS;31/10/2016;PORTAL;
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/10/2016;PORTAL;
RENTABILIDADE;FRIOS CONGELADOS;31/10/2016;PORTAL;
RENTABILIDADE;FRIOS LATICINIOS;31/10/2016;PORTAL;
RENTABILIDADE;HIGIENE;31/10/2016;PORTAL;
RENTABILIDADE;HORT FRUT;31/10/2016;PORTAL;
RENTABILIDADE;LEITE;31/10/2016;PORTAL;
RENTABILIDADE;LIMPEZA DOMESTICA;31/10/2016;PORTAL;
RENTABILIDADE;OVOS;31/10/2016;PORTAL;
RENTABILIDADE;PADARIA INDUSTRIAL;31/10/2016;PORTAL;
RENTABILIDADE;PADARIA PROPRIA;31/10/2016;PORTAL;
RENTABILIDADE;PAPEL HIGIENICO;31/10/2016;PORTAL;
RENTABILIDADE;PAPELARIA;31/10/2016;PORTAL;
RENTABILIDADE;PEIXES RESFRIADOS;31/10/2016;PORTAL;
RENTABILIDADE;PET SHOP;31/10/2016;PORTAL;
RENTABILIDADE;UTILIDADES DOMESTICA;31/10/2016;PORTAL;
RENTABILIDADE;VESTUARIO;31/10/2016;PORTAL;
RENTABILIDADE;GERAL;31/10/2016;PORTAL;
RENTABILIDADE;AÇOUGUE;31/10/2016;GERAL;377399,41
RENTABILIDADE;ALHO;31/10/2016;GERAL;96907,58
RENTABILIDADE;ALIMENTOS DOCE;31/10/2016;GERAL;640446,28
RENTABILIDADE;ALIMENTOS SALGADO;31/10/2016;GERAL;643984,84
RENTABILIDADE;AUTOS;31/10/2016;GERAL;8721,6
RENTABILIDADE;BASICO;31/10/2016;GERAL;475519,21
RENTABILIDADE;BEBIDAS DEST E VINHO;31/10/2016;GERAL;16760,12
RENTABILIDADE;BEBIDAS REFRIGERADAS;31/10/2016;GERAL;272627,21
RENTABILIDADE;FRIOS;31/10/2016;GERAL;342187
RENTABILIDADE;FRIOS ACHOCOLATADOS;31/10/2016;GERAL;12986,2
RENTABILIDADE;FRIOS CONGELADOS;31/10/2016;GERAL;426849,61
RENTABILIDADE;FRIOS LATICINIOS;31/10/2016;GERAL;166042,09
RENTABILIDADE;HIGIENE;31/10/2016;GERAL;677618,43
RENTABILIDADE;HORT FRUT;31/10/2016;GERAL;1168249,91
RENTABILIDADE;LEITE;31/10/2016;GERAL;32920,33
RENTABILIDADE;LIMPEZA DOMESTICA;31/10/2016;GERAL;454864,4
RENTABILIDADE;OVOS;31/10/2016;GERAL;67920,89
RENTABILIDADE;PADARIA INDUSTRIAL;31/10/2016;GERAL;78500,25
RENTABILIDADE;PADARIA PROPRIA;31/10/2016;GERAL;287266,66
RENTABILIDADE;PAPEL HIGIENICO;31/10/2016;GERAL;155950,42
RENTABILIDADE;PAPELARIA;31/10/2016;GERAL;1353,89
RENTABILIDADE;PEIXES RESFRIADOS;31/10/2016;GERAL;56799,57
RENTABILIDADE;PET SHOP;31/10/2016;GERAL;20321,33
RENTABILIDADE;UTILIDADES DOMESTICA;31/10/2016;GERAL;183891,68
RENTABILIDADE;VESTUARIO;31/10/2016;GERAL;75644,81
RENTABILIDADE;GERAL;31/10/2016;GERAL;6741733,72
RENTABILIDADE%;AÇOUGUE;31/10/2016;CENTRO;18,27%
RENTABILIDADE%;ALHO;31/10/2016;CENTRO;35,72%
RENTABILIDADE%;ALIMENTOS DOCE;31/10/2016;CENTRO;20,11%
RENTABILIDADE%;ALIMENTOS SALGADO;31/10/2016;CENTRO;27,23%
RENTABILIDADE%;AUTOS;31/10/2016;CENTRO;38,26%
RENTABILIDADE%;BASICO;31/10/2016;CENTRO;8,72%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/10/2016;CENTRO;17,65%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/10/2016;CENTRO;15,77%
RENTABILIDADE%;FRIOS;31/10/2016;CENTRO;24,92%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/10/2016;CENTRO;16,87%
RENTABILIDADE%;FRIOS CONGELADOS;31/10/2016;CENTRO;16,06%
RENTABILIDADE%;FRIOS LATICINIOS;31/10/2016;CENTRO;24,30%
RENTABILIDADE%;HIGIENE;31/10/2016;CENTRO;29,66%
RENTABILIDADE%;HORT FRUT;31/10/2016;CENTRO;28,93%
RENTABILIDADE%;LEITE;31/10/2016;CENTRO;2,79%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/10/2016;CENTRO;19,48%
RENTABILIDADE%;OVOS;31/10/2016;CENTRO;22,37%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/10/2016;CENTRO;26,71%
RENTABILIDADE%;PADARIA PROPRIA;31/10/2016;CENTRO;37,51%
RENTABILIDADE%;PAPEL HIGIENICO;31/10/2016;CENTRO;28,21%
RENTABILIDADE%;PAPELARIA;31/10/2016;CENTRO;-0,25%
RENTABILIDADE%;PEIXES RESFRIADOS;31/10/2016;CENTRO;9,94%
RENTABILIDADE%;PET SHOP;31/10/2016;CENTRO;26,84%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/10/2016;CENTRO;23,65%
RENTABILIDADE%;VESTUARIO;31/10/2016;CENTRO;23,33%
RENTABILIDADE%;GERAL;31/10/2016;CENTRO;20,13%
RENTABILIDADE%;AÇOUGUE;31/10/2016;GARAVELO;17,14%
RENTABILIDADE%;ALHO;31/10/2016;GARAVELO;34,25%
RENTABILIDADE%;ALIMENTOS DOCE;31/10/2016;GARAVELO;19,50%
RENTABILIDADE%;ALIMENTOS SALGADO;31/10/2016;GARAVELO;26,97%
RENTABILIDADE%;AUTOS;31/10/2016;GARAVELO;33,59%
RENTABILIDADE%;BASICO;31/10/2016;GARAVELO;8,32%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/10/2016;GARAVELO;20,86%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/10/2016;GARAVELO;15,51%
RENTABILIDADE%;FRIOS;31/10/2016;GARAVELO;22,40%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/10/2016;GARAVELO;16,98%
RENTABILIDADE%;FRIOS CONGELADOS;31/10/2016;GARAVELO;12,84%
RENTABILIDADE%;FRIOS LATICINIOS;31/10/2016;GARAVELO;21,38%
RENTABILIDADE%;HIGIENE;31/10/2016;GARAVELO;28,64%
RENTABILIDADE%;HORT FRUT;31/10/2016;GARAVELO;30,02%
RENTABILIDADE%;LEITE;31/10/2016;GARAVELO;1,56%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/10/2016;GARAVELO;19,40%
RENTABILIDADE%;OVOS;31/10/2016;GARAVELO;21,76%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/10/2016;GARAVELO;31,23%
RENTABILIDADE%;PADARIA PROPRIA;31/10/2016;GARAVELO;38,99%
RENTABILIDADE%;PAPEL HIGIENICO;31/10/2016;GARAVELO;26,36%
RENTABILIDADE%;PAPELARIA;31/10/2016;GARAVELO;10,24%
RENTABILIDADE%;PEIXES RESFRIADOS;31/10/2016;GARAVELO;13,10%
RENTABILIDADE%;PET SHOP;31/10/2016;GARAVELO;27,09%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/10/2016;GARAVELO;22,78%
RENTABILIDADE%;VESTUARIO;31/10/2016;GARAVELO;20,24%
RENTABILIDADE%;GERAL;31/10/2016;GARAVELO;18,58%
RENTABILIDADE%;AÇOUGUE;31/10/2016;T7;14,62%
RENTABILIDADE%;ALHO;31/10/2016;T7;33,39%
RENTABILIDADE%;ALIMENTOS DOCE;31/10/2016;T7;19,90%
RENTABILIDADE%;ALIMENTOS SALGADO;31/10/2016;T7;26,86%
RENTABILIDADE%;AUTOS;31/10/2016;T7;30,84%
RENTABILIDADE%;BASICO;31/10/2016;T7;8,20%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/10/2016;T7;16,59%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/10/2016;T7;14,55%
RENTABILIDADE%;FRIOS;31/10/2016;T7;22,71%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/10/2016;T7;16,16%
RENTABILIDADE%;FRIOS CONGELADOS;31/10/2016;T7;16,95%
RENTABILIDADE%;FRIOS LATICINIOS;31/10/2016;T7;23,68%
RENTABILIDADE%;HIGIENE;31/10/2016;T7;29,35%
RENTABILIDADE%;HORT FRUT;31/10/2016;T7;29,98%
RENTABILIDADE%;LEITE;31/10/2016;T7;3,86%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/10/2016;T7;21,68%
RENTABILIDADE%;OVOS;31/10/2016;T7;21,67%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/10/2016;T7;27,55%
RENTABILIDADE%;PADARIA PROPRIA;31/10/2016;T7;38,95%
RENTABILIDADE%;PAPEL HIGIENICO;31/10/2016;T7;27,58%
RENTABILIDADE%;PAPELARIA;31/10/2016;T7;4,25%
RENTABILIDADE%;PEIXES RESFRIADOS;31/10/2016;T7;2,19%
RENTABILIDADE%;PET SHOP;31/10/2016;T7;28,14%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/10/2016;T7;23,19%
RENTABILIDADE%;VESTUARIO;31/10/2016;T7;23,54%
RENTABILIDADE%;GERAL;31/10/2016;T7;20,24%
RENTABILIDADE%;AÇOUGUE;31/10/2016;CAMPINAS;22,08%
RENTABILIDADE%;ALHO;31/10/2016;CAMPINAS;32,41%
RENTABILIDADE%;ALIMENTOS DOCE;31/10/2016;CAMPINAS;20,22%
RENTABILIDADE%;ALIMENTOS SALGADO;31/10/2016;CAMPINAS;27,03%
